eventId	parentSampleId	sampleId	sampleType	parameter	verbatimScientificName	individualCount	verbatimIdentification	scientificName	scientificNameAuthorship	scientificNameId	kingdom	phylum	class	order	family	genus	specificEpithet	identifiedBy1	identifiedBy2	identifiedBy3	identifiedBy4	identifiedById1	identifiedById2	identifiedById3	identifiedById4	preservedIn1	preservedIn2	preservedIn3	container1	container2	container3	remark	recordedBy1	tangoProject	occurrenceRemarks	recordedBy	recordedByID	identifiedBy	identifiedByID
DIV_1		25	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml							Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623
DIV_1		26	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml							Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623
DIV_1		27	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml							Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623
DIV_1		28	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml							Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623
DIV_1		29	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml							Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623
DIV_1		30	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml							Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623
DIV_1		31	Sediments															Manon Bayat																				Manon Bayat	
DIV_1		32	Sediments															Manon Bayat																				Manon Bayat	
DIV_1		33	Sediments															Manon Bayat																				Manon Bayat	
DIV_1		34	Sediments															Manon Bayat																				Manon Bayat	
DIV_1		35	Sediments															Manon Bayat																				Manon Bayat	
DIV_1		36	Biota		Algae MT1													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		37	Biota		Algae MT1													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		38	Biota		Algae MT1													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		39	Biota		Algae MT1													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		40	Biota		Algae MT1													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		41	Biota		Algae MT2													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		42	Biota		Algae MT2													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		43	Biota		Algae MT2													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		44	Biota		Algae MT2													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		45	Biota		Algae MT2													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		46	Biota		Algae MT3													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		47	Biota		Algae MT3													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		48	Biota		Algae MT3													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		49	Biota		Algae MT3													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		50	Biota		Algae MT3													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		51	Biota		Algae MT4													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		52	Biota		Algae MT4													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		53	Biota		Algae MT4													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		54	Biota		Algae MT4													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
DIV_1		55	Biota		Algae MT4													Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml									Martin Dogniez	https://orcid.org/0000-0002-9708-1761
NIS_2		171	Seawater															Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
NIS_2		172	Seawater															Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
NIS_2		173	Seawater															Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
NIS_2		174	Seawater															Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
NIS_2		175	Seawater															Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_6		541	Biota		Polyplacophora	1	Polyplacophora	Polyplacophora	Gray, 1821	urn:lsid:marinespecies.org:taxname:55	Animalia	Mollusca	Polyplacophora					Camille Moreau				https://orcid.org/0000-0002-0981-7442				Ethanol 96			Glass Vial 10 ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_6		542	Biota		Hirudinae	5	Hirudinea	Hirudinea	Savigny, 1822	urn:lsid:marinespecies.org:taxname:2041	Animalia	Annelida	Clitellata					Camille Moreau				https://orcid.org/0000-0002-0981-7442				Ethanol 96			Glass Vial 10 ml						Associated with Glyptonotus			Camille Moreau	https://orcid.org/0000-0002-0981-7442
RD_2		449	Biota		Undetermined		Biota											Henri Robert								Ethanol 96			Kautex 100 ml									Henri Robert	
RD_2		450	Biota		Undetermined		Biota											Henri Robert								Ethanol 96			Kautex 100 ml									Henri Robert	
RD_2		451	Biota		Amphipoda	50	Amphipoda	Amphipoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1135	Animalia	Arthropoda	Malacostraca	Amphipoda				Henri Robert								Ethanol 96			Glass Vial 20 ml									Henri Robert	
RD_2		452	Biota		Gastropoda	35	Gastropoda	Gastropoda	Cuvier, 1795	urn:lsid:marinespecies.org:taxname:101	Animalia	Mollusca	Gastropoda					Henri Robert								Ethanol 96			Glass Vial 20 ml									Henri Robert	
RD_2		453	Biota		Terebellidae	7	Terebellidae											Henri Robert								Ethanol 96			Glass Vial 20 ml									Henri Robert	
RD_2		454	Biota		Porifera	2	Porifera	Porifera	Grant, 1836	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						Henri Robert								Ethanol 96			Glass Vial 20 ml									Henri Robert	
RD_2		455	Biota		Asteroidea	6	Asteroidea	Asteroidea	de Blainville, 1830	urn:lsid:marinespecies.org:taxname:123080	Animalia	Echinodermata	Asteroidea					Henri Robert								Ethanol 96			Glass Vial 20 ml									Henri Robert	
RD_2		456	Biota		Undetermined	5	Biota											Henri Robert								Ethanol 96			Glass Vial 20 ml									Henri Robert	
RD_2		457	Biota		Isopoda	12	Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				Henri Robert								Ethanol 96			Glass Vial 5 ml									Henri Robert	
RD_2		458	Biota		Cumacea	7	Cumacea	Cumacea	Krøyer, 1846	urn:lsid:marinespecies.org:taxname:1137	Animalia	Arthropoda	Malacostraca	Cumacea				Henri Robert								Ethanol 96			Glass Vial 5 ml									Henri Robert	
RD_2		459	Biota		Mollusca	1	Mollusca	Mollusca		urn:lsid:marinespecies.org:taxname:51	Animalia	Mollusca						Henri Robert								Ethanol 96			Glass Vial 5 ml			Probably Opistobranchia						Henri Robert	
RD_2		460	Biota		Ophiuroidea	2	Ophiuroidea	Ophiuroidea	Gray, 1840	urn:lsid:marinespecies.org:taxname:123084	Animalia	Echinodermata	Ophiuroidea					Henri Robert								Ethanol 96			Glass Vial 5 ml									Henri Robert	
RD_2		461	Biota		Polychaeta	6	Polychaeta	Polychaeta	Grube, 1850	urn:lsid:marinespecies.org:taxname:883	Animalia	Annelida	Polychaeta					Henri Robert								Ethanol 96			Glass Vial 5 ml									Henri Robert	
RD_2		462	Biota		Undetermined	14	Biota											Henri Robert								Ethanol 96			Glass Vial 5 ml									Henri Robert	
AT_1		470	Biota		Amphipoda	465	Amphipoda	Amphipoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1135	Animalia	Arthropoda	Malacostraca	Amphipoda				Henri Robert								Ethanol 96			Kautex 100 ml									Henri Robert	
AT_1		471	Biota		Parborlasia corrugatus	62	Parborlasia corrugatus	Parborlasia corrugatus	(McIntosh, 1876)	urn:lsid:marinespecies.org:taxname:1776775	Animalia	Nemertea	Pilidiophora	Heteronemertea	Lineidae	Parborlasia	corrugatus	Henri Robert								Ethanol 96						Not collected						Henri Robert	
NIS_1		93	Seawater	CH4/N2O														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		94	Seawater	CH4/N2O														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		95	Seawater	13CH4														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		96	Seawater	13CH4														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		97	Seawater	TA														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		98	Seawater	DIC														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		99	Seawater	S‰														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911							Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		100	Seawater	Nutrients														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				Frozen  (-20°C)			Plastic Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		101	Seawater	DOC														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911							Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		102	Seawater	CH4/N2O														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		103	Seawater	CH4/N2O														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		104	Seawater	13CH4														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		105	Seawater	13CH4														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		106	Seawater	TA														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		107	Seawater	DIC														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		108	Seawater	S‰														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911							Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		109	Seawater	Nutrients														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				Frozen  (-20°C)			Plastic Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		110	Seawater	DOC														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911							Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		111	Seawater	CH4/N2O														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		112	Seawater	CH4/N2O														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		113	Seawater	13CH4														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		114	Seawater	13CH4														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		115	Seawater	TA														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		116	Seawater	DIC														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		117	Seawater	S‰														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911							Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		118	Seawater	Nutrients														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				Frozen  (-20°C)			Plastic Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		119	Seawater	DOC														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911							Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		120	Seawater	Chla														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				Flash frozen (liquid N2)			Cryovial 5 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		121	Seawater	POC														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				Dried			Petri dish									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		122	Seawater	Chla														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				Flash frozen (liquid N2)			Cryovial 5 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		123	Seawater	POC														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				Dried			Petri dish									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		124	Seawater	Chla														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				Flash frozen (liquid N2)			Cryovial 5 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		125	Seawater	POC														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				Dried			Petri dish									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		126	Seawater	CTD														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911							Hard Disk									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_1		127	Seawater	Light														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911							Hard Disk									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_2		176	Seawater	CH4/N2O														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_2		177	Seawater	CH4/N2O														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_2		178	Seawater	13CH4														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_2		179	Seawater	13CH4														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_2		180	Seawater	TA														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_2		181	Seawater	DIC														Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				HgCl2			Brown Bottle 100 ml									Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
