eventID	locality	higherGeographyID	gearType	eventDateStart	eventDateStop	timeStartUtc3	timeEndUtc3	eventTime	eventDate	duration	recordedBy	recordedByID	latStartDecMin	longStartDecMin	latStopDecMin	longStopDecMin	minimumDepthInMeters	maximumDepthInMeters	maximumElevationInMeters	sampleIdsStart	sampleIdsStop	eventRemarks	latStart	longStart	parentEventID	samplingProtocol	lat_start	lat_stop	lon_start	lon_stop	decimalLatitude	decimalLongitude	distance_m	coordinateUncertaintyInMeters	eventDate_chr	eventTime_chr	multi_day	start_text	end_text	start_datetime	end_datetime	sampleSizeValue	sampleSizeUnit
TANGO2_NIS_71	Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS	2024-02-21T00:00:00Z		1899-12-31T13:56:00Z	1899-12-31T13:58:00Z	13:56-03:00/13:58-03:00	2024-02-21	0.001388888888888884	Axelle Brusselman | Henri Robert	https://orcid.org/0009-0002-6669-2911	65°06,1318	64°04,1919						3119	3124				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.	-65.10219666666667		-64.069865		-65.1022	-64.0699			2024-02-21	13:56-03:00/13:58-03:00	FALSE	2024-02-21T13:56-0300	2024-02-21T13:58-0300	2024-02-21T16:56:00Z	2024-02-21T16:58:00Z	2	minutes
TANGO2_NIS_72	Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS	2024-02-21T00:00:00Z		1899-12-31T14:02:00Z	1899-12-31T14:04:00Z	14:02-03:00/14:04-03:00	2024-02-21	0.001388888888888884	Axelle Brusselman | Henri Robert	https://orcid.org/0009-0002-6669-2911	65°06,1038	64°04,0340						3125	3130				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.	-65.10173		-64.06723333333333		-65.1017	-64.0672			2024-02-21	14:02-03:00/14:04-03:00	FALSE	2024-02-21T14:02-0300	2024-02-21T14:04-0300	2024-02-21T17:02:00Z	2024-02-21T17:04:00Z	2	minutes
TANGO2_NIS_73	Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS	2024-02-21T00:00:00Z		1899-12-31T14:09:00Z	1899-12-31T14:11:00Z	14:09-03:00/14:11-03:00	2024-02-21	0.001388888888888884	Axelle Brusselman | Henri Robert	https://orcid.org/0009-0002-6669-2911	65°06,1187	64°03,7776						3131	3136				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.	-65.10197833333334		-64.06296		-65.102	-64.063			2024-02-21	14:09-03:00/14:11-03:00	FALSE	2024-02-21T14:09-0300	2024-02-21T14:11-0300	2024-02-21T17:09:00Z	2024-02-21T17:11:00Z	2	minutes
TANGO2_NIS_74	Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS	2024-02-21T00:00:00Z		1899-12-31T14:17:00Z	1899-12-31T14:19:00Z	14:17-03:00/14:19-03:00	2024-02-21	0.001388888888888884	Axelle Brusselman | Henri Robert	https://orcid.org/0009-0002-6669-2911	65°06,1629	64°03,9230						3137	3142				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.	-65.102715		-64.06538333333333		-65.1027	-64.0654			2024-02-21	14:17-03:00/14:19-03:00	FALSE	2024-02-21T14:17-0300	2024-02-21T14:19-0300	2024-02-21T17:17:00Z	2024-02-21T17:19:00Z	2	minutes
TANGO2_NIS_75	Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS	2024-02-21T00:00:00Z		1899-12-31T14:25:00Z	1899-12-31T14:27:00Z	14:25-03:00/14:27-03:00	2024-02-21	0.001388888888888884	Axelle Brusselman | Henri Robert	https://orcid.org/0009-0002-6669-2911	65°06,2026	64°03,9320						3143	3148				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.	-65.10337666666666		-64.06553333333333		-65.1034	-64.0655			2024-02-21	14:25-03:00/14:27-03:00	FALSE	2024-02-21T14:25-0300	2024-02-21T14:27-0300	2024-02-21T17:25:00Z	2024-02-21T17:27:00Z	2	minutes
TANGO2_NIS_76	Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS	2024-02-21T00:00:00Z		1899-12-31T14:34:00Z	1899-12-31T14:36:00Z	14:34-03:00/14:36-03:00	2024-02-21	0.001388888888888884	Axelle Brusselman | Henri Robert	https://orcid.org/0009-0002-6669-2911	65°06,0502	64°03,6291						3149	3165				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.	-65.10083666666667		-64.060485		-65.1008	-64.0605			2024-02-21	14:34-03:00/14:36-03:00	FALSE	2024-02-21T14:34-0300	2024-02-21T14:36-0300	2024-02-21T17:34:00Z	2024-02-21T17:36:00Z	2	minutes
TANGO2_VV_4	Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	VV	2024-02-21T00:00:00Z		1899-12-31T13:00:00Z	1899-12-31T13:30:00Z	13:00-03:00/13:30-03:00	2024-02-21	0.02083333333333337	Alice Reade | Ben Wallis														https://www.wikidata.org/wiki/Q137398578										2024-02-21	13:00-03:00/13:30-03:00	FALSE	2024-02-21T13:00-0300	2024-02-21T13:30-0300	2024-02-21T16:00:00Z	2024-02-21T16:30:00Z	30	minutes
TANGO2_DIV_26	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DIV	2024-02-22T00:00:00Z		1899-12-31T14:20:00Z	1899-12-31T15:00:00Z	14:20-03:00/15:00-03:00	2024-02-22	0.02777777777777779	Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	64°32,793	61°59,830				23		3415	3505	Cores and sea urchins collection			https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	-64.54655		-61.997166666666665		-64.5466	-61.9972			2024-02-22	14:20-03:00/15:00-03:00	FALSE	2024-02-22T14:20-0300	2024-02-22T15:00-0300	2024-02-22T17:20:00Z	2024-02-22T18:00:00Z	40	minutes
TANGO2_ST_3	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	ST	2024-02-22T00:00:00Z	2024-02-26T00:00:00Z	1899-12-31T15:17:00Z	1899-12-31T16:36:00Z		2024-02-22T15:17-03:00/2024-02-26T16:36-03:00	97.31666666659294	Axelle Brusselman	https://orcid.org/0009-0002-6669-2911	64°33,1909	62°0,5342				20		3506	3507	Deployment			https://www.wikidata.org/wiki/Q137398578	Sediment Traps | https://doi.org/10.5281/zenodo.11653690 | Sediment Traps are listed among the gear deployed during the TANGO 2 expedition (Table 3: List of gear deployed during the TANGO 2 expedition).	-64.55318166666666		-62.008903333333336		-64.5532	-62.0089			2024-02-22T15:17-03:00/2024-02-26T16:36-03:00		TRUE	2024-02-22T15:17-0300	2024-02-26T16:36-0300	2024-02-22T18:17:00Z	2024-02-26T19:36:00Z	5839	minutes
TANGO2_AT_5	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	AT	2024-02-22T00:00:00Z	2024-02-24T00:00:00Z	1899-12-31T17:30:00Z	1899-12-31T13:00:00Z		2024-02-22T17:30-03:00/2024-02-24T13:00-03:00	43.5	Henri Robert		64°32,912	61°59,689				32		3508	3515	Deployment			https://www.wikidata.org/wiki/Q137398578	Amphipod Trap | https://doi.org/10.5281/zenodo.11653690 | Baited “amphipod trap” (AT) are used to capture scavenging communities present in the selected areas. The “homemade” type of trap used during the expedition are composed of a coarse plastic mesh for protection of a 500µ fine mesh rolled around two rings of PVC pipes to produce a cylinder of 15x40 cm. Both end of the trap are equipped with a funnel with a 2 cm opening directed inward to prevent organisms to escape after penetrating the trap. The bait used consists of mackerel tied inside the trap. Traps are deployed in pairs, secured together with a metal frame. A 5kg ballast weight is used to anchor the traps on ground level. The system holds to a rope equipped with a sailing buoy floating at the surface for easy spotting and recovery of the trap. The device is deployed for a minimum of 24 hours and maximum 48 hours. Longer deployment may allow scavengers to completely consume the bait, roam around and eventually escape from the trap. Shorter deployment time may not provide enough time for detection of the bait by the scavenger. At each sampling station, AT were deployed at two different locations bringing the deployment total to 6 AT for the TANGO2 expedition.	-64.54853333333334		-61.994816666666665		-64.5485	-61.9948			2024-02-22T17:30-03:00/2024-02-24T13:00-03:00		TRUE	2024-02-22T17:30-0300	2024-02-24T13:00-0300	2024-02-22T20:30:00Z	2024-02-24T16:00:00Z	2610	minutes
TANGO2_RD_11	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	RD	2024-02-22T00:00:00Z		1899-12-31T15:30:00Z	1899-12-31T15:50:00Z	15:30-03:00/15:50-03:00	2024-02-22	0.01388888888888884	Henri Robert		64°32,925	61°59,791			28	32		3519	3530				https://www.wikidata.org/wiki/Q137398578	Rauschert Dredge | https://doi.org/10.5281/zenodo.11653690 | A “Rauschert” dredge (RD) was used at each working area to sample the general macro-benthic communities. This small dredge designed by Biologist Martin Rauschert (AWI) several decades ago is an excellent tool (widely used in the scientific benthic research community) to capture a large diversity of specimen of all taxa and keep them in a good shape for further identification and processing. The dredge consists of a 50x50x20 cm double sided sledge-like metal frame that slides on the sea floor (on either side). Organisms are lifted from the sediment surface by a chain that scrapes the seabed under the dredge’s frame. At the bottom of the dredge a large 50x70x20 cm bag of 500µ mesh is attached to collect all the floating organisms lifted by the chain. This collecting bag is protected by a coarse nylon 1 cm mesh size bag to support the weight of the sample collected. Both bags are protected on top and at the bottom by a rubber carpet that covers the whole surface of the collecting bag. The RD is usually deployed from a zodiac but can also be deployed from the deck of Australis. The RD is being held and hauled by a rope of at least 1.5 times the length of the depth of deployment. A distance of 100 meter is travelled to the end point of deployment at very low speed that allows the dredge to sweep the sea floor without floating above the ground. At the end point the rope is pulled by hand until the RD reaches the water surface. The whole device containing the samples in its bags is placed in a bucket for further processing on the ship’s deck. A total of 15 RD was deployed during the TANGO2 expedition at each station’s point of interest (deeper “pools”, canyons, channel slope, plateau).	-64.54875		-61.996516666666665		-64.5488	-61.9965			2024-02-22	15:30-03:00/15:50-03:00	FALSE	2024-02-22T15:30-0300	2024-02-22T15:50-0300	2024-02-22T18:30:00Z	2024-02-22T18:50:00Z	20	minutes
TANGO2_ROV_16	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	ROV	2024-02-22T00:00:00Z		1899-12-31T15:00:00Z	1899-12-31T16:30:00Z	15:00-03:00/16:30-03:00	2024-02-22	0.0625	Lea Katz | Henri Robert	https://orcid.org/0000-0001-5748-602X	64°32,804	61°59,815											https://www.wikidata.org/wiki/Q137398578	Remotely Operated Vehicle | https://doi.org/10.5281/zenodo.11653690 | A small affordable Remotely Operated Vehicle (ROV), the BlueROV2 from BlueRobotics, was equipped with a downward looking GoPro (HERO10), a single-beam sonar and a pair of lasers. The ROV was deployed from the Australis itself or from a Bombard C4 tender. With a person managing the tether to assist the pilot. GPS coordinates were taken on the surface using a handheld GPS (Garmin Oregon 600), then the ROV headed straight downwards until reaching the bottom. It was then flown at a constant altitude above the seafloor (1 meter), with a known bearing, for approx. 15 minutes at a pace of 0,1m/s, resulting in transects between 90-110 meters, depending on the geomorphological characteristics of the site. Then, it was brought back straight upwards to the surface and a second GPS point was recorded. If, for weather or logistic reasons, it was not possible to retrieve the second GPS point, it was calculated afterwards using distance and bearing.	-64.54673333333334		-61.996916666666664		-64.5467	-61.9969			2024-02-22	15:00-03:00/16:30-03:00	FALSE	2024-02-22T15:00-0300	2024-02-22T16:30-0300	2024-02-22T18:00:00Z	2024-02-22T19:30:00Z	90	minutes
TANGO2_NIS_77	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	NIS	2024-02-22T00:00:00Z		1899-12-31T16:40:00Z	1899-12-31T17:00:00Z	16:40-03:00/17:00-03:00	2024-02-22	0.01388888888888895	Axelle Brusselman	https://orcid.org/0009-0002-6669-2911	64°32,804	61°59,815			0	20							https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.	-64.54673333333334		-61.996916666666664		-64.5467	-61.9969			2024-02-22	16:40-03:00/17:00-03:00	FALSE	2024-02-22T16:40-0300	2024-02-22T17:00-0300	2024-02-22T19:40:00Z	2024-02-22T20:00:00Z	20	minutes
TANGO2_DRM_5	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DRM	2024-02-22T00:00:00Z		1899-12-31T16:30:00Z	1899-12-31T17:30:00Z	16:30-03:00/17:30-03:00	2024-02-22	0.04166666666666663	Bruno Danis	https://orcid.org/0000-0002-9037-7623	64°32,804	61°59,815					60	3586					https://www.wikidata.org/wiki/Q137398578	Drone Mapping | https://doi.org/10.5281/zenodo.11653690 | Aerial footage was shot by Bruno Danis, Camille Moreau and Henri Robert using DJI MavicPro2, DJI Mavic Mini Pro3 drones, for mapping, photogrammetry and documentation purposes. Drone-derived media were gathered in the framework of the expedition, both for outreach and research purposes.	-64.54673333333334		-61.996916666666664		-64.5467	-61.9969			2024-02-22	16:30-03:00/17:30-03:00	FALSE	2024-02-22T16:30-0300	2024-02-22T17:30-0300	2024-02-22T19:30:00Z	2024-02-22T20:30:00Z	60	minutes
TANGO2_RD_12	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	RD	2024-02-23T00:00:00Z		1899-12-31T08:15:00Z	1899-12-31T08:35:00Z	08:15-03:00/08:35-03:00	2024-02-23	0.013888888888888895	Henri Robert		64°33,274	62°00,295	64°33,244	62°00,104	30	40		3586	3598				https://www.wikidata.org/wiki/Q137398578	Rauschert Dredge | https://doi.org/10.5281/zenodo.11653690 | A “Rauschert” dredge (RD) was used at each working area to sample the general macro-benthic communities. This small dredge designed by Biologist Martin Rauschert (AWI) several decades ago is an excellent tool (widely used in the scientific benthic research community) to capture a large diversity of specimen of all taxa and keep them in a good shape for further identification and processing. The dredge consists of a 50x50x20 cm double sided sledge-like metal frame that slides on the sea floor (on either side). Organisms are lifted from the sediment surface by a chain that scrapes the seabed under the dredge’s frame. At the bottom of the dredge a large 50x70x20 cm bag of 500µ mesh is attached to collect all the floating organisms lifted by the chain. This collecting bag is protected by a coarse nylon 1 cm mesh size bag to support the weight of the sample collected. Both bags are protected on top and at the bottom by a rubber carpet that covers the whole surface of the collecting bag. The RD is usually deployed from a zodiac but can also be deployed from the deck of Australis. The RD is being held and hauled by a rope of at least 1.5 times the length of the depth of deployment. A distance of 100 meter is travelled to the end point of deployment at very low speed that allows the dredge to sweep the sea floor without floating above the ground. At the end point the rope is pulled by hand until the RD reaches the water surface. The whole device containing the samples in its bags is placed in a bucket for further processing on the ship’s deck. A total of 15 RD was deployed during the TANGO2 expedition at each station’s point of interest (deeper “pools”, canyons, channel slope, plateau).	-64.55456666666667	-64.55406666666667	-62.00491666666667	-62.001733333333334	-64.5543	-62.0033	162.11043634418752	101	2024-02-23	08:15-03:00/08:35-03:00	FALSE	2024-02-23T08:15-0300	2024-02-23T08:35-0300	2024-02-23T11:15:00Z	2024-02-23T11:35:00Z	20	minutes
