occurrenceID	parentSampleId	sampleId	sampleType	parameter	verbatimScientificName	individualCount	verbatimIdentification	scientificName	scientificNameAuthorship	scientificNameId	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	identifiedBy1	identifiedBy2	identifiedBy3	identifiedBy4	identifiedById1	identifiedById2	identifiedById3	identifiedById4	preservedIn1	preservedIn2	preservedIn3	container1	container2	container3	remark	recordedBy1	tangoProject	occurrenceRemarks	eventID	recordedBy	recordedByID	identifiedBy	identifiedByID	basisOfRecord	occurrenceStatus
TANGO2_DIV_30_426_5297_CTAB_Eppendorf 5ml	5297	426	Biota		Doris kerguelenensis	1	Doris kerguelenensis	Doris kerguelenensis	(Bergh, 1884)	urn:lsid:marinespecies.org:taxname:411132	Animalia	Mollusca	Gastropoda	Doridida	Dorididae	Doris	kerguelenensis	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_30			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_30_401_5298_CTAB_Eppendorf 5ml	5298	401	Biota		Doris kerguelenensis	1	Doris kerguelenensis	Doris kerguelenensis	(Bergh, 1884)	urn:lsid:marinespecies.org:taxname:411132	Animalia	Mollusca	Gastropoda	Doridida	Dorididae	Doris	kerguelenensis	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_30			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_5_411_671_CTAB_Eppendorf 5ml	671	411	Biota		Doris kerguelenensis	1	Doris kerguelenensis	Doris kerguelenensis	(Bergh, 1884)	urn:lsid:marinespecies.org:taxname:411132	Animalia	Mollusca	Gastropoda	Doridida	Dorididae	Doris	kerguelenensis	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_5			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_5_423_672_CTAB_Eppendorf 5ml	672	423	Biota		Doris kerguelenensis	1	Doris kerguelenensis	Doris kerguelenensis	(Bergh, 1884)	urn:lsid:marinespecies.org:taxname:411132	Animalia	Mollusca	Gastropoda	Doridida	Dorididae	Doris	kerguelenensis	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_5			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_385_1149_CTAB_Eppendorf 5ml	1149	385	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_386_1872_CTAB_Eppendorf 5ml	1872	386	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_387_2697_CTAB_Eppendorf 5ml	2697	387	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_408_2709_CTAB_Eppendorf 5ml	2709	408	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_420_2723_CTAB_Eppendorf 5ml	2723	420	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_380_2724_CTAB_Eppendorf 5ml	2724	380	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_405_2994_CTAB_Eppendorf 5ml	2994	405	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_415_3004_CTAB_Eppendorf 5ml	3004	415	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_24_391_3385_CTAB_Eppendorf 5ml	3385	391	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_24			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_24_393_3386_CTAB_Eppendorf 5ml	3386	393	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_24			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_27_395_5110_CTAB_Eppendorf 5ml	5110	395	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_27			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_30_5414_5291_CTAB_Eppendorf 5ml	5291	5414	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			CTAB			Eppendorf 5ml							TANGO2_DIV_30			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
